,,,,,,,X,,,,,,,Y,
Energy,Dispersion,SigmaXY,ThetaPhi,Emittance,Focus,Plane,FWHM X,mean X,stdev X,FWHM Y,mean Y,stdev Y
157.141,1.335,0.01,0.5,0.0025,positive,4,1.3563150135574593,50.05500158998921,0.5759788574645233,1.3533452967722404,50.05016147978264,0.5747177241261425,
234.635,0.666,0.01,0.5,0.01,positive,1,-0.3894171819715164,50.04989105341223,-0.16537165872749976,-0.3888424144137926,50.04928145113481,-0.16512757534134218,
127.977,1.382,0.01,0.5,0.015,positive,2,-0.8446966550251016,50.050851447902005,-0.35871269535633665,-0.8336780596974404,50.049790361154486,-0.35403348891516917,
69.395,1.081,1.0,0.01,0.03,positive,3,3.2039456662480674,50.05037851320834,1.3606020325497143,3.181613200525224,50.054056479033726,1.3511182268240292,
234.635,0.666,0.01,11.0,0.011,positive,4,15.025769105774165,49.93425140599962,6.380910950303281,14.875481793009774,50.24903172680225,6.317089261512559,
157.141,1.335,0.01,11.0,0.055,positive,4,14.916615436309698,50.0667149322241,6.334557260196067,15.02002585109537,50.06317394551606,6.378471993840399,
127.977,1.382,0.01,15.0,0.45,positive,2,-12.840592421972596,50.082016434658506,-5.452943953614998,-12.80152213171855,50.053005610450626,-5.4363521877520595,
69.395,1.081,7.0,0.01,0.21,positive,2,17.234469673898037,50.0927479198427,7.31886770591899,17.187673942416872,50.04267303678367,7.2989952193039205,
234.635,0.666,0.1,0.01,0.0015,positive,2,-0.47106596484138286,50.049459495776574,-0.2000449995079764,-0.4696658987016118,50.05011276616528,-0.19945044109971624,
98.736,1.311,0.01,0.5,0.0005,positive,3,-1.4669052884752043,50.047559426967354,-0.6229426229298473,-1.4603943569826574,50.0514852698941,-0.620177661365151,
98.736,1.311,0.01,0.1,0.001,positive,2,-0.9171595902181309,50.048987917090514,-0.38948513258796114,-0.914490549930547,50.052365502407895,-0.38835168588863045,
195.932,1.106,0.01,0.1,0.0005,positive,1,-0.287419799790431,50.049476896478886,-0.12205698988892093,-0.2878203731222743,50.0497907419085,-0.12222709916862337,
195.932,1.106,0.1,0.01,0.0015,positive,5,1.251282575916829,50.0530016252916,0.5313753082711181,1.2491889289874791,50.04697875152403,0.5304862107132152,
69.395,1.081,1.0,0.01,0.02,positive,5,4.236585361679033,50.05930079508024,1.799127468013858,4.2678506104815845,50.04185555826926,1.8124047097339837,
69.395,1.081,0.01,3.0,0.045,positive,3,3.8938014915325967,50.05586093238858,1.6535593220369444,3.893375456313362,50.04564956048081,1.6533783999971812,
157.141,1.335,0.01,7.0,0.14,positive,5,11.299409770794556,50.06873384180087,4.798458370475011,11.355568362497465,50.02238549060189,4.82230693158547,
195.932,1.106,0.01,15.0,0.3,positive,1,9.35483026560076,50.15279150532762,3.9726644579585364,9.089962201019063,50.00673099014589,3.860184389765187,
234.635,0.666,0.01,15.0,0.465,positive,2,12.94116476891878,50.06443912432842,5.495653460556642,12.652185965671576,50.04386051901073,5.372934417220815,
69.395,1.081,0.5,0.01,0.0025,positive,2,-1.8458287196402952,50.05335586085183,-0.7838579580602578,-1.8316381808883093,50.05266411438774,-0.7778317398030871,
98.736,1.311,1.0,0.01,0.03,positive,2,-2.6912060211420457,50.05070837213568,-1.1428596998225096,-2.6447144648466634,50.04018469966063,-1.123116385615196,
195.932,1.106,7.0,0.01,0.07,positive,1,-17.11649626850713,50.078853485810676,-7.268768586931855,-17.169475595488827,50.05010201034539,-7.291267027131317,
234.635,0.666,1.0,0.01,0.001,positive,3,2.5477488959931196,50.03994018126538,1.0819385493430949,2.54392502887197,50.04481039444642,1.0803146886665407,
98.736,1.311,0.01,0.5,0.0025,positive,2,1.0071368788029804,50.04948341754122,0.4276952942088417,1.0010993700068067,50.050297096247796,0.42513137846390636,
234.635,0.666,1.0,0.01,0.005,positive,5,-2.7634778996750016,50.029901625433006,-1.1735510020702402,-2.768619959766877,50.022394493253664,-1.1757346525254275,
127.977,1.382,7.0,0.01,0.07,positive,4,17.198155965551408,49.964612626177136,7.303446562574915,17.189858577035398,49.849537859966304,7.299922956104721,
234.635,0.666,0.01,1.0,0.01,positive,3,1.253239892273496,50.04909165915077,0.5322065110724885,1.2854257788091497,50.06700905064806,0.545874714969063,
69.395,1.081,0.1,0.01,0.0005,positive,1,-0.8148553561822169,50.05078892740238,-0.34604015465526455,-0.8129901253111779,50.04870663646076,-0.34524805729198993,
98.736,1.311,11.0,0.01,0.11,positive,2,26.66055455572517,49.97862057621472,11.32179147092117,26.76680260657112,49.9856562122912,11.366911247906879,
195.932,1.106,0.01,0.5,0.0025,positive,1,-0.4104671392403331,50.048802043265745,-0.17431082862252978,-0.4123139447156814,50.04816617164345,-0.17509510137407908,
157.141,1.335,7.0,0.01,0.035,positive,4,-17.196375060120236,50.058062823159325,-7.302690275233666,-17.334400662111992,50.00257702575502,-7.36130485056565,
98.736,1.311,1.0,0.01,0.03,positive,4,3.178304244830118,50.063108449797774,1.349713030758501,3.1447765829051053,50.049001362202155,1.335475022466921,
157.141,1.335,15.0,0.01,0.45,positive,1,36.23458682012532,49.845250919284105,15.387543239394141,36.56223415039387,50.08924433895831,15.526683434004532,
98.736,1.311,7.0,0.01,0.07,positive,3,17.396186833019147,50.082359394430384,7.38754324486969,17.274957955592413,50.050425470632355,7.336061642429256,
195.932,1.106,11.0,0.01,0.055,positive,2,27.036400646450513,50.02750555385699,11.481399968766143,27.0479459368581,49.927058773043605,11.486302843917997,
234.635,0.666,0.1,0.01,0.0031,positive,5,1.0600362216302954,50.04744854624063,0.45015976797617435,1.0533230272935672,50.04834162846582,0.44730891255884453,
195.932,1.106,1.0,0.01,0.01,positive,4,-2.6662036407370433,50.02991825409261,-1.1322420760731455,-2.6317340755297725,50.06861920040808,-1.1176040748809972,
98.736,1.311,0.01,0.1,0.003,positive,1,-0.5490529055393539,50.049846882920306,-0.23316328585839727,-0.5463346838324064,50.04859880359639,-0.2320089535554639,
98.736,1.311,15.0,0.01,0.45,positive,4,36.19587005062118,50.14898560028286,15.371101601249014,36.95363742703604,49.88244044742053,15.692898516662156,
127.977,1.382,0.01,0.1,0.002,positive,4,-1.4258990340233195,50.046078985812,-0.6055287217697127,-1.4100938838545107,50.04891142932582,-0.5988168353382498,
127.977,1.382,0.1,0.01,0.001,positive,2,0.7529640281127512,50.051567316935,0.3197571038358889,0.7454508549583004,50.04873652340589,0.3165665258018942,
98.736,1.311,0.01,0.1,0.003,positive,2,-0.9201323191019345,50.04999154922169,-0.3907475450577266,-0.9146197211507456,50.05133664860123,-0.38840654032221233,
234.635,0.666,15.0,0.01,0.15,positive,1,36.34945922708656,50.070872163306255,15.436325474387024,36.21095709588915,50.18860767490861,15.37750853401102,
234.635,0.666,0.01,0.1,0.0005,positive,5,1.0291075527514453,50.048859740850496,0.43702545980611746,1.0479861370540802,50.052185737998705,0.4450425246535078,
195.932,1.106,1.0,0.01,0.005,positive,2,-2.52002065327587,50.04660387272136,-1.0701633485968531,-2.56049783407872,50.0420618879564,-1.0873525709524037,
157.141,1.335,3.0,0.01,0.045,positive,3,7.337811982246437,50.08081044109386,3.1161083668449283,7.3568207716166505,50.05474771326568,3.1241807251641966,
195.932,1.106,0.01,11.0,0.22,positive,4,-15.04319519468551,50.01805259084949,-6.38831119189974,-15.038442208170338,49.99505156213577,-6.386292767186316,
157.141,1.335,0.01,3.0,0.09,positive,4,4.285858776609591,50.051893207789014,1.8200521388693693,4.240400967256829,50.04679162790834,1.8007478203061102,
127.977,1.382,15.0,0.01,0.015,positive,2,36.20218108147312,49.99018905582319,15.373781672105114,36.4258385586987,49.823664971768935,15.468761066204646,
127.977,1.382,0.01,3.0,0.003,positive,4,-4.3593579344021505,50.04803531985723,-1.8512646230686898,-4.406030411253362,50.0393909620769,-1.8710847678161042,
157.141,1.335,0.01,7.0,0.14,positive,1,4.285084077173507,50.056507457088436,1.8197231515090484,4.2955577265357565,50.044181667765294,1.8241709387360951,
157.141,1.335,0.01,15.0,0.075,positive,5,23.50104219834755,50.1522365040151,9.98005868793424,23.5053463791831,50.0421343217054,9.981886520801384,
234.635,0.666,0.01,0.5,0.015,positive,5,-1.3103807334288318,50.04634964990811,-0.556472198670304,-1.3240656230497232,50.04668404818585,-0.5622836856844416,
69.395,1.081,11.0,0.01,0.055,positive,3,26.982805312919712,50.14826323511512,11.458639932444246,26.831234893535985,50.04738520649835,11.394273353803289,
234.635,0.666,15.0,0.01,0.225,positive,4,36.495839494996844,49.602574561636246,15.49848797986956,35.981181210948314,50.11574851286749,15.279930869266312,
234.635,0.666,0.01,1.0,0.02,positive,2,-0.9508328342620888,50.04930096657953,-0.40378496443948053,-0.9510832801421747,50.05069337071804,-0.4038913199176893,
157.141,1.335,0.01,0.5,0.01,positive,2,0.7304022772567701,50.04852664445661,0.3101759288503355,0.7202620896709745,50.04968289723568,0.30586975100686875,
195.932,1.106,0.01,0.5,0.0075,positive,4,1.1556975000255225,50.050907840527834,0.4907837183733321,1.1539487322765436,50.053697716514705,0.4900410787653064,
69.395,1.081,0.01,7.0,0.14,positive,2,6.209818185974859,50.074186363230936,2.6370894283908863,6.173426657738728,50.05610442205101,2.621635237701175,
98.736,1.311,3.0,0.01,0.093,positive,4,7.693758192494698,50.06911361490295,3.2672660915978846,7.623950980583517,50.04608641636471,3.237621445805808,
98.736,1.311,0.01,0.5,0.01,positive,4,1.9482429555399334,50.04796241921403,0.8273496498810656,1.9599651689548692,50.05503953086116,0.8323276579560341,
234.635,0.666,0.01,0.5,0.01,positive,5,-1.307284524062768,50.05503958651957,-0.5551573484214235,-1.308558542645498,50.05502443524319,-0.5556983789050017,
127.977,1.382,0.01,1.0,0.005,positive,1,0.74915090519946,50.05192927889297,0.31813780584315443,0.7451408195376149,50.048701210423246,0.3164348647603257,
195.932,1.106,0.5,0.01,0.015,positive,1,1.2865816814535462,50.04814195081048,0.5463655858049712,1.2705415181725461,50.047952327818095,0.5395538976441931,
234.635,0.666,0.01,3.0,0.045,positive,2,2.6009967889062833,50.050502864824466,1.1045510399635992,2.6272471671809363,50.05693214677498,1.1156986441230408,
98.736,1.311,0.01,15.0,0.225,positive,2,-12.967209116858701,50.0231697721141,-5.506713570943902,-12.914552356877513,50.08117124732917,-5.484352113503276,
127.977,1.382,0.01,3.0,0.093,positive,1,-1.9152377612828557,50.04674861510166,-0.8133335150683098,-1.915103144483433,50.04915906329275,-0.8132763480904676,
234.635,0.666,7.0,0.01,0.105,positive,1,17.361962989437043,49.95815049001299,7.373009592932327,17.087732401380983,50.00777471420888,7.256553593248251,
69.395,1.081,0.01,0.1,0.0015,positive,3,-1.9221446350176379,50.0471122223456,-0.816266619253286,-1.9323662143498086,50.051451606007966,-0.8206073612832548,
195.932,1.106,0.01,1.0,0.005,positive,2,0.9820924649908893,50.04844266370881,0.4170598203630412,0.9574729606670707,50.05314493521927,0.4066047904990108,
157.141,1.335,1.0,0.01,0.02,positive,1,2.494368451702467,50.02399653071156,1.059269768856152,2.4615845792131346,50.040234266907085,1.045347621544562,
98.736,1.311,0.01,15.0,0.3,positive,4,20.258187118102864,50.04168560255793,8.60293320795943,20.40145751859038,50.06797473807524,8.663775063101061,
195.932,1.106,0.01,1.0,0.01,positive,4,-1.6722063641219074,50.051668283925615,-0.7101267046551331,-1.6692444650527152,50.047580374874556,-0.7088688912233375,
98.736,1.311,0.01,7.0,0.21,positive,5,-11.40091702720831,50.04365658845179,-4.841564900292301,-11.465657964062583,50.00595669680684,-4.8690580788443105,
195.932,1.106,0.01,7.0,0.21,positive,2,6.039706525735466,50.02726794137608,2.5648490426938446,6.017778837513201,50.04740283364861,2.5555371316091393,
69.395,1.081,0.01,0.5,0.0155,positive,2,1.3820884673706293,50.04757783659901,0.5869239287288217,1.3858155196178206,50.04838533985275,0.5885066755638783,
195.932,1.106,11.0,0.01,0.165,positive,2,26.86171701830838,50.031309038328914,11.407218030536937,26.824405198217065,50.018677888023326,11.391373024552855,
98.736,1.311,0.5,0.01,0.0155,positive,1,-1.3722726528930307,50.04544487040711,-0.5827555006340371,-1.3828005772628074,50.0474823837445,-0.5872263365308338,
234.635,0.666,7.0,0.01,0.14,positive,4,-17.315113498658615,50.028061299154274,-7.3531142766513575,-17.216619143418864,50.01978056353616,-7.311287219049968,
98.736,1.311,0.01,11.0,0.341,positive,5,17.774499451365813,49.96747610000071,7.548199189470788,17.494013170176505,50.06016039589329,7.429086618896086,
69.395,1.081,0.1,0.01,0.0005,positive,4,2.625735657098272,50.053006175111264,1.1150567594268184,2.6284692427148593,50.0461427989177,1.116217616236988,
234.635,0.666,0.01,3.0,0.03,positive,2,2.651155037427466,50.05676484064233,1.1258514682467582,2.5898825070104974,50.047269916088524,1.099831198832384,
69.395,1.081,0.1,0.01,0.002,positive,3,1.9330184686702176,50.04894501231986,0.8208843505479096,1.9373558032309972,50.048831366771225,0.8227262626256995,
157.141,1.335,0.01,7.0,0.035,positive,3,-7.782889392704965,50.07783319048968,-3.3051169495094976,-7.817892857993749,50.0462893254532,-3.3199816791208376,
127.977,1.382,0.01,1.0,0.03,positive,2,1.1419470617875935,50.04420513902307,0.4849443951875291,1.1274080688067567,50.048647748847564,0.47877020078425203,
127.977,1.382,3.0,0.01,0.03,positive,5,7.632354573749834,50.04464033575404,3.2411901536223175,7.668013707123374,50.06199639558307,3.256333322202894,
157.141,1.335,0.01,1.0,0.005,positive,5,-2.2611821960527236,50.05548670371253,-0.9602438406882638,-2.26094296491266,50.043230763450346,-0.9601422477121879,
127.977,1.382,0.01,1.0,0.03,positive,3,-1.5403791798559208,50.045298861043264,-0.6541443773806356,-1.5551560632277914,50.05270279078392,-0.6604195953914521,
127.977,1.382,0.1,0.01,0.003,positive,5,-1.8648671207678893,50.05332185739456,-0.7919428914421137,-1.8621718538367826,50.04998164404307,-0.7907983072179304,
157.141,1.335,1.0,0.01,0.005,positive,2,-2.5688257750563497,50.0569233863502,-1.0908891519688932,-2.5710132194016855,50.06321180352652,-1.091818081960967,
195.932,1.106,11.0,0.01,0.33,positive,2,26.74186992060419,50.00275076498549,11.35632322091226,26.791660042930065,50.04176351204255,11.377467319063218,
98.736,1.311,15.0,0.01,0.465,positive,4,36.53878449260579,50.038679435513025,15.516725196452263,36.22009444933318,50.04516252968639,15.381388843780016,
157.141,1.335,0.01,3.0,0.003,positive,4,4.233978045000627,50.05023916678701,1.7980202331410848,4.256894580778357,50.05204664562032,1.807752072693374,
157.141,1.335,15.0,0.01,0.075,positive,3,36.18105456580466,49.99088152478047,15.364809990574427,36.182841826373135,49.8159132984793,15.365568976716975,
69.395,1.081,0.01,0.5,0.0025,positive,5,3.5322981632068977,50.056967390153666,1.5000416864306514,3.494870148449592,50.05490587429319,1.4841473366950875,
234.635,0.666,1.0,0.1,0.01,positive,5,2.548473073355947,50.071706965646364,1.082246081771678,2.5095326994663663,50.033111207304,1.0657094867786505,
127.977,1.382,0.01,7.0,0.105,positive,5,-11.390970679824479,50.0111995241499,-4.837341039504195,-11.329886780061209,50.083648619392896,-4.811400874834894,
157.141,1.335,0.01,0.1,0.0001,positive,3,-0.8672775298788955,50.053199669053754,-0.3683019916251467,-0.8634288607937229,50.05199288125442,-0.3666675984345689,
69.395,1.081,0.1,1.0,0.01,positive,4,2.869590928239022,50.02315580878488,1.218613439884076,2.885029677357611,50.06405092497827,1.2251697287912398,
234.635,0.666,11.0,0.01,0.33,positive,3,26.83482728510973,50.01324612307065,11.395798915028761,26.839564883929107,50.166169076019926,11.397810805133815,
69.395,1.081,0.01,3.0,0.015,positive,1,2.0286671858597582,50.050531168433565,0.8615029666467463,2.0262944041569733,50.05665554929664,0.8604953304556537,
234.635,0.666,0.01,15.0,0.225,positive,4,20.11473743201988,50.09997475368838,8.542015216587345,20.379810780768498,50.092614054497844,8.654582461681883,
195.932,1.106,0.5,0.01,0.015,positive,2,-1.3469272996808368,50.051177369854486,-0.5719922285038376,-1.3395086811080812,50.05282700279343,-0.5688418044454226,
195.932,1.106,0.01,3.0,0.003,positive,3,3.4033615256662624,50.04589918766711,1.4452868717794558,3.3667341508482185,50.05965546150657,1.4297325254154147,
69.395,1.081,0.1,0.01,0.003,positive,5,3.403129975174571,50.04283457724973,1.445188540502196,3.427460326810278,50.0436415936495,1.4555207774801588,
195.932,1.106,0.5,0.01,0.0025,positive,4,1.5754773631917602,50.051317422426656,0.6690493303854935,1.5815240547993283,50.053604062017115,0.6716171457445763,
69.395,1.081,0.1,0.01,0.0015,positive,3,1.941826703610169,50.051436667274984,0.8246248953669819,1.9254517169519734,50.050812967671654,0.8176710195991054,
195.932,1.106,3.0,0.01,0.045,positive,3,7.446870580551473,50.068973748858234,3.162421683604329,7.40666038797806,50.0861895201378,3.1453458416757516,
195.932,1.106,0.01,7.0,0.14,positive,2,6.047395201179862,50.05555678726995,2.5681141503226863,6.053979206143628,50.06248461789685,2.5709101435976,
157.141,1.335,0.01,7.0,0.21,positive,5,11.235024626380419,50.06347874842089,4.771116284347044,11.366118705894527,50.07517588886319,4.826787288047616,
69.395,1.081,15.0,0.01,0.225,positive,2,36.14588038837996,49.97839150708185,15.349872765576677,36.419542902073935,50.06926588958472,15.466087524237276,
69.395,1.081,0.5,0.01,0.005,positive,1,1.4861690893029427,50.04601120844415,0.6311232755660534,1.4879739428345848,50.0462676614205,0.6318897328157741,
157.141,1.335,0.01,0.1,0.003,positive,5,1.5199305737213786,50.04704274928947,0.6454605799734069,1.53410998118413,50.042479610515706,0.6514820711670333,
98.736,1.311,11.0,0.01,0.165,positive,4,26.902656003166516,50.013314348710026,11.424603364687666,26.868897861471208,50.01881957152358,11.41026747981621,
157.141,1.335,0.01,0.1,0.0031,positive,2,-0.5885311148199116,50.05105714037282,-0.24992828045690146,-0.5898827700404309,50.04958350845537,-0.2505022804656153,
195.932,1.106,0.01,15.0,0.15,positive,2,-12.804032724991012,50.07918274664011,-5.437418347626555,-12.813635400475114,50.06159860503739,-5.441496263154032,
